"CountryCode","SeriesCode","DESCRIPTION",
"GTM","IT.NET.USER.ZS","Until 1998: Empresa Guatemalteca de Telecomunicaciones. Superintendencia de Telecomunicaciones de Guatemala (SIT).",
"GTM","SG.NOD.CONS","There is no nondiscrimination provision.",
"GUM","IT.NET.USER.ZS","Guam Telephone Authority.",
"GUY","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"GUY","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"GUY","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"GUY","IT.NET.USER.ZS","Guyana Telephone and Telegraph Company Ltd. From 2000: National Frequency Management Unit.",
"GUY","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"GUY","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"GUY","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"GUY","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"GUY","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"GUY","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"GUY","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"GUY","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"GUY","PA.NUS.PPP","Estimates are based on regression.",
"GUY","PA.NUS.PRVT.PP","Estimates are based on regression.",
"HKG","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"HKG","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HKG","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HKG","IT.NET.USER.ZS","Office of the Telecommunications Authority (OFTA).",
"HKG","SG.NOD.CONS","There is no nondiscrimination provision.",
"HND","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"HND","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HND","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HND","IT.NET.USER.ZS","Until 2001: Empresa Hondureña de Telecomunicaciones (HONDUTEL). Comisión Nacional de Telecomunicaciones (CONATEL).",
"HRV","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"HRV","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HRV","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HRV","IT.NET.USER.ZS","Croatian Post and Telecommunications (HPT). From 2002: Croatian Telecommunication Agency.",
"HRV","SG.NOD.CONS","There is no nondiscrimination provision.",
"HTI","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"HTI","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HTI","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HTI","IT.NET.USER.ZS","Conseil National des Télécommunications (CONATEL).",
"HTI","SG.NOD.CONS","There is no nondiscrimination provision.",
"HUN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"HUN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HUN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"HUN","IT.NET.USER.ZS","MATAV Hungarian Telecommunication Company Ltd. From 1998: National Communications Authority.",
"HUN","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"HUN","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"HUN","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"HUN","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"HUN","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"HUN","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IDN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"IDN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IDN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IDN","IT.NET.USER.ZS","Directorate General of Posts and Telecommunications (POSTEL), PT Indosat, PT Telekom.",
"IND","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"IND","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IND","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IND","IT.NET.USER.ZS","Department of Telecommunications (DOT). Ministry of Communications and Information Technology.",
"IRL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"IRL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IRL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IRL","IT.NET.USER.ZS","Commission for Communications Regulation.",
"IRL","SG.NOD.CONS","There is no nondiscrimination provision.",
"IRL","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRL","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"IRN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"IRN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IRN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IRN","IT.NET.USER.ZS","Ministry of Information and Communications Technology. From 2003: Communications Regulatory Authority (CRA).",
"IRN","SG.NOD.CONS","There is no nondiscrimination provision.",
"IRQ","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"IRQ","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IRQ","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"IRQ","IT.NET.USER.ZS","Ministry of Planning & Cooperation Development. Ministry of Communications",
"ISL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ISL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ISL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ISL","IT.NET.USER.ZS","Iceland Telecom Ltd. From 2004: Post and Telecom Administration.",
"ISL","SG.NOD.CONS","There is no nondiscrimination provision.",
"ISR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ISR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ISR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ISR","IT.NET.USER.ZS","The Israel Telecommunication Corp. (Bezeq), From 1998: Ministry of Communications.",
"ISR","SG.NOD.CONS","There is no nondiscrimination provision.",
"ITA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ITA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ITA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ITA","IT.NET.USER.ZS","Telecom Italia. Ministry of ECONOMIC DEVELOPMENT - Communications",
"ITA","SG.NOD.CONS","There is no nondiscrimination provision.",
"ITA","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"JAM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"JAM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"JAM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"JAM","IT.NET.USER.ZS","Cable & Wireless. From 2002: Office of Utilities Regulation.",
"JOR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"JOR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"JOR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"JOR","IT.NET.USER.ZS","Jordan Telecom. From 1999: Telecommunications Regulatory Commission.",
"JOR","VC.IHR.PSRC.P5","Changes in definitions and/or counting rules are reported by the Member State to indicate a break in the time series.",
"JPN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"JPN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"JPN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"JPN","IT.NET.USER.ZS","Ministry of Internal Affairs and Communications (MIC); Telecommunications Carriers Associations (TCA).",
"KAZ","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"KAZ","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KAZ","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KAZ","IT.NET.USER.ZS","Ministry of Transport and Communications. Ministry for Communications and Information of Republic of Kazakhstan",
"KAZ","VC.IHR.PSRC.P5","Changes in definitions and/or counting rules are reported by the Member State to indicate a break in the time series.",
"KEN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"KEN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KEN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KEN","IT.NET.USER.ZS","Kenya Posts and Telecommunications Corporation. From 1999: Communications Commission of Kenya (CCK).",
"KEN","SG.GEN.PARL.ZS","Situation for 1 January 2008 for directly elected members endorsed by the electoral commission. The additional twelve appointed seats and two ex-officio seats had yet to be filled.",
"KGZ","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"KGZ","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KGZ","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KGZ","IT.NET.USER.ZS","Kyrgyz Telecom. Ministry of Transport and Communications. From 2005: National Communications Agency.",
"KHM","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"KHM","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KHM","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KHM","IT.NET.USER.ZS","Ministry of Post and Telecommunications (MPTC).",
"KIR","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"KIR","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"KIR","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"KIR","IT.NET.USER.ZS","Telecom Services Kiribati Limited (TSKL). Telecommunications Authority of Kiribati",
"KNA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"KNA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"KNA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"KNA","IT.NET.USER.ZS","Cable & Wireless St. Kitts & Nevis. Ministry of Communications, Works, Utilities, Posts and Telegraph. Ministry of International Trade, Labour, Social Security, oTelecommunications and Technology",
"KOR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"KOR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KOR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KOR","IT.NET.USER.ZS","Ministry of Information and Communication. Korea Communications Commission.",
"KSV","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"KSV","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KSV","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KSV","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"KSV","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"KSV","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"KSV","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"KSV","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"KSV","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"KSV","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"KSV","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"KSV","PA.NUS.PPP","Estimates are based on regression.",
"KSV","PA.NUS.PRVT.PP","Estimates are based on regression.",
"KWT","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"KWT","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KWT","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"KWT","IT.NET.USER.ZS","Ministry of Communications.",
"KWT","SG.GEN.PARL.ZS","No woman candidate was elected in the 2006 elections. However, one woman, appointed to the 16-member cabinet, is counted, because cabinet ministers also sit in parliament. In 2008, two women were appointed to the 16-member cabinet sworn in June 2008.",
"LAO","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"LAO","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"LAO","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"LAO","IT.NET.USER.ZS","Lao Telecommunications Co., Ltd.; Ministère des communications, transports, postes et de la construction. National Authority of Post and Telecommunication.",
"LAO","SG.NOD.CONS","There is no nondiscrimination provision.",
"LBN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"LBN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LBN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LBN","IT.NET.USER.ZS","Ministère des Postes et des Télécommunications.",
"LBN","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"LBN","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"LBN","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"LBN","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"LBN","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"LBN","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"LBN","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"LBN","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"LBN","PA.NUS.PPP","Estimates are based on regression.",
"LBN","PA.NUS.PRVT.PP","Estimates are based on regression.",
"LBN","SG.NOD.CONS","There is no nondiscrimination provision.",
"LBR","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"LBR","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"LBR","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"LBR","IT.NET.USER.ZS","Liberia Telecommunications Corporation (LTC). Ministry of Posts and Telecommunications",
"LBR","SG.NOD.CONS","There is no nondiscrimination provision.",
"LBY","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"LBY","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LBY","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LBY","IT.NET.USER.ZS","Ministry of Transport and Communications. National Economic Strategy.",
"LBY","NY.GDP.MKTP.PP.CD","Estimates are based on regression.",
"LBY","NY.GDP.MKTP.PP.KD","Estimates are based on regression.",
"LBY","NY.GDP.PCAP.PP.CD","Estimates are based on regression.",
"LBY","NY.GDP.PCAP.PP.KD","Estimates are based on regression.",
"LBY","NY.GNP.MKTP.PP.CD","Estimates are based on regression.",
"LBY","NY.GNP.MKTP.PP.KD","Estimates are based on regression.",
"LBY","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"LBY","NY.GNP.PCAP.PP.KD","Estimates are based on regression.",
"LBY","PA.NUS.PPP","Estimates are based on regression.",
"LBY","PA.NUS.PRVT.PP","Estimates are based on regression.",
"LBY","SG.GEN.PARL.ZS","Following the popular uprising and protracted fighting that eventually ousted Col. Muammar Gaddafi, the General People's Congress - the unicameral parliament of the now defunct Libyan Arab Jamahiriya - has ceased to function. Parliamentary elections are expected to be held in 2012 under the supervision of the National Transitional Council, the interim government of the new Libya.",
"LCA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"LCA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"LCA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"LCA","IT.NET.USER.ZS","Cable and Wireless (W.I.) Ltd.  (C&W). National Telecommunications Regulatory Commission",
"LIE","IT.NET.USER.ZS","Office for Communications.",
"LKA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"LKA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LKA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LKA","IT.NET.USER.ZS","Telecommunications Regulatory Commission of Sri Lanka.",
"LKA","VC.IHR.PSRC.P5","Changes in definitions and/or counting rules are reported by the Member State to indicate a break in the time series.",
"LSO","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"LSO","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"LSO","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"LSO","IT.NET.USER.ZS","Telecomm Lesotho (TCL), From 2002: Lesotho Telecommunications Authority (LTA).",
"LTU","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"LTU","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LTU","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LTU","IT.NET.USER.ZS","Lithuanian Telecom. From 2002: Communications Regulatory Authority.",
"LTU","SG.NOD.CONS","There is no nondiscrimination provision.",
"LTU","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LTU","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LTU","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LTU","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LTU","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LTU","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LUX","BX.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"LUX","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"LUX","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LUX","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LUX","IT.NET.USER.ZS","Until 2000: Entreprise des Postes et Télécommunications (P&T). Institut Luxembourgeois de Régulation.",
"LUX","SG.NOD.CONS","There is no nondiscrimination provision.",
"LUX","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LUX","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LUX","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LUX","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LUX","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LUX","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LVA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"LVA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LVA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"LVA","IT.NET.USER.ZS","Ministry of Transport.",
"LVA","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LVA","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LVA","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LVA","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LVA","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"LVA","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MAC","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"MAC","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MAC","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"MAC","IT.NET.USER.ZS","Ministry of Information Industry and Ministry of Posts and Telecommunications (Directorate General of Telecommunications).  Bureau of Telecommunications Regulation",
