"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"LUX","Luxembourg","20","Training","EXP","Public expenditure, national currency units","A","Annual","2014","2014",22.911099,,
"LUX","Luxembourg","20","Training","EXP","Public expenditure, national currency units","A","Annual","2015","2015",26.873395,,
"LUX","Luxembourg","20","Training","EXP","Public expenditure, national currency units","A","Annual","2016","2016",99.931455,,
"LUX","Luxembourg","20","Training","EXP","Public expenditure, national currency units","A","Annual","2017","2017",105.294974,,
"LUX","Luxembourg","20","Training","EXP","Public expenditure, national currency units","A","Annual","2018","2018",107.903808,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.11,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.12,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.12,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.1,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.03,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.04,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.04,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.05,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.04,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.05,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.05,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.18,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.19,,
"LUX","Luxembourg","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.18,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2004","2004",36.407666,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2005","2005",57.065547,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2006","2006",67.897301,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2007","2007",80.611407,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2008","2008",98.038963,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2009","2009",105.752275,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2010","2010",127.409859,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2011","2011",149.392578,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2012","2012",158.844001,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2013","2013",180.306192,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2014","2014",189.32926,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2015","2015",202.505092,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2016","2016",212.312038,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2017","2017",219.167312,,
"LUX","Luxembourg","40","Employment incentives","EXP","Public expenditure, national currency units","A","Annual","2018","2018",216.84566,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.13,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.19,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.2,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.22,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.26,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.29,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.32,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.35,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.36,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.39,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.38,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.39,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.39,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.39,,
"LUX","Luxembourg","40","Employment incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.36,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2004","2004",2.227329,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2005","2005",2.757924,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2006","2006",2.999139,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2007","2007",3.010924,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2008","2008",3.540407,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2009","2009",3.728239,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2010","2010",3.072599,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2011","2011",3.135017,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2012","2012",3.444029,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2013","2013",2.824906,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2014","2014",2.459788,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2015","2015",2.101123,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2016","2016",2.320487,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2017","2017",3.004774,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXP","Public expenditure, national currency units","A","Annual","2018","2018",3.388064,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"LUX","Luxembourg","50","Sheltered and supported employment and rehabilitation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.01,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2004","2004",42.273892,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2005","2005",37.98017,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2006","2006",33.596367,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2007","2007",33.561676,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2008","2008",39.148925,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2009","2009",45.339678,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2010","2010",52.103526,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2011","2011",63.734006,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2012","2012",67.03484,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2013","2013",66.752259,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2014","2014",77.107628,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2015","2015",79.078269,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2016","2016",84.749313,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2017","2017",88.620904,,
"LUX","Luxembourg","60","Direct job creation","EXP","Public expenditure, national currency units","A","Annual","2018","2018",67.491366,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.15,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.13,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.1,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.09,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.1,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.12,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.13,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.15,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.15,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.14,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.15,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.15,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.15,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.16,,
"LUX","Luxembourg","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.11,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2004","2004",0.12593,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2005","2005",0.157093,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2006","2006",0.148333,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2007","2007",0.30047,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2008","2008",0.132904,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2009","2009",0.245843,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2010","2010",0.362488,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2011","2011",0.32827,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2012","2012",0.214206,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2013","2013",0.197586,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2014","2014",0.197909,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2015","2015",0.161616,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2016","2016",0.250412,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2017","2017",0.201765,,
"LUX","Luxembourg","70","Start-up incentives","EXP","Public expenditure, national currency units","A","Annual","2018","2018",0.09244,,
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","70","Start-up incentives","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2004","2004",120.895397,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2005","2005",139.796033,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2006","2006",141.774929,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2007","2007",136.093462,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2008","2008",145.720493,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2009","2009",267.563682,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2010","2010",252.067509,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2011","2011",225.571127,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2012","2012",279.608203,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2013","2013",325.021216,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2014","2014",298.467975,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2015","2015",275.028487,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2016","2016",256.739628,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2017","2017",259.719835,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXP","Public expenditure, national currency units","A","Annual","2018","2018",253.614141,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.43,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.47,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.42,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.37,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.38,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.72,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.63,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.52,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.63,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.7,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.6,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.53,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.47,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.46,,
"LUX","Luxembourg","80","Out-of-work income maintenance and support","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.42,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2004","2004",55.499065,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2005","2005",57.999884,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2006","2006",58.925567,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2007","2007",59,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2008","2008",60.878781,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2009","2009",63.571689,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2010","2010",64.643601,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2011","2011",63.341676,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2012","2012",65.993591,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2013","2013",68.994172,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2014","2014",70.994224,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2015","2015",80.909199,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2016","2016",76.497585,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2017","2017",73.04959,,
"LUX","Luxembourg","90","Early retirement","EXP","Public expenditure, national currency units","A","Annual","2018","2018",72.999291,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.2,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.19,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.17,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.16,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.16,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.17,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.16,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.15,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.15,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.15,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.14,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.16,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.14,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.13,,
"LUX","Luxembourg","90","Early retirement","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.12,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2004","2004",300.522349,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2005","2005",347.06088,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2006","2006",361.67337,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2007","2007",366.37227,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2008","2008",379.099929,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2009","2009",516.137487,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2010","2010",535.971349,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2011","2011",546.749,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2012","2012",621.73204,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2013","2013",684.554986,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2014","2014",688.605086,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2015","2015",699.324018,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2016","2016",765.400444,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2017","2017",784.162336,,
"LUX","Luxembourg","100","Total","EXP","Public expenditure, national currency units","A","Annual","2018","2018",758.587794,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",1.08,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",1.16,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",1.07,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.99,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.99,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.4,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",1.33,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",1.27,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",1.41,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",1.47,,
"LUX","Luxembourg","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",1.38,,
